timestamp,open,high,low,close,volume
1761402600000,111572.10,111593.00,111450.00,111580.40,625.477
1761403500000,111580.40,111580.50,111505.20,111546.60,279.470
1761404400000,111546.50,111546.60,111349.40,111374.00,1012.143
1761405300000,111374.10,111455.60,111374.10,111427.00,377.879
1761406200000,111426.90,111496.00,111354.00,111454.30,432.713
1761407100000,111454.20,111469.30,111255.20,111340.90,1269.270
1761408000000,111341.00,111395.40,111094.40,111195.80,2861.532
1761408900000,111195.80,111250.00,111170.40,111170.40,462.883
1761409800000,111170.40,111240.00,111170.40,111225.90,215.708
1761410700000,111225.90,111445.20,111225.80,111323.40,580.032
1761411600000,111323.40,111420.00,111285.80,111372.70,226.184
1761412500000,111372.70,111372.70,111275.10,111303.20,193.219
1761413400000,111303.20,111311.50,111250.60,111278.70,171.688
1761414300000,111278.70,111322.00,111230.60,111322.00,205.208
1761415200000,111322.00,111396.30,111263.00,111387.40,238.250
1761416100000,111387.40,111562.20,111354.40,111558.50,318.885
1761417000000,111558.60,111682.20,111537.80,111619.90,592.781
1761417900000,111619.90,111686.00,111540.00,111668.20,473.434
1761418800000,111668.10,111668.10,111544.60,111547.50,348.290
1761419700000,111547.50,111616.00,111547.50,111586.60,160.813
1761420600000,111586.50,111684.30,111551.00,111587.30,311.328
1761421500000,111587.30,111591.10,111519.90,111574.90,173.750
1761422400000,111574.90,111607.90,111539.70,111539.70,158.314
1761423300000,111539.70,111539.80,111475.00,111491.50,164.520
1761424200000,111491.50,111491.60,111315.40,111424.80,485.466
1761425100000,111424.90,111472.90,111315.20,111385.20,288.714
1761426000000,111385.10,111416.50,111336.80,111413.50,220.838
1761426900000,111413.40,111413.50,111316.30,111357.80,179.997
1761427800000,111357.70,111364.40,111292.50,111309.50,227.165
1761428700000,111309.60,111433.40,111291.00,111430.00,146.809
1761429600000,111430.00,111430.00,111364.60,111368.40,191.362
